datID sessionID task diff block trial bigL smallL resp rt
1259 8 0 0 0 6 0 1 0 0.653
1260 8 0 0 0 7 1 0 1 0.834
1261 8 0 0 0 8 1 0 1 0.711
1262 8 0 0 0 9 1 0 1 0.522
1263 8 0 0 0 10 1 1 1 0.675
1264 8 0 0 0 11 1 0 1 0.487
1265 8 0 0 0 12 0 0 0 0.418
1266 8 0 0 0 13 0 0 0 0.423
1267 8 0 0 0 14 0 1 0 0.66
1268 8 0 0 0 15 1 1 1 0.551
1269 8 0 0 0 16 0 1 0 0.552
1270 8 0 0 0 17 1 0 1 0.576
1271 8 0 0 0 18 0 0 0 0.559
1272 8 0 0 0 19 0 1 0 0.486
1273 8 0 0 0 20 0 1 0 0.665
1274 8 0 0 0 21 0 0 0 0.557
1275 8 0 0 0 22 1 1 1 0.661
1276 8 0 0 0 23 1 0 1 0.617
1277 8 0 0 0 24 0 1 0 0.606
1278 8 0 0 0 25 1 1 1 0.628
1279 8 0 0 0 26 0 0 0 0.554
1280 8 0 0 0 27 1 0 1 0.482
1281 8 0 0 0 28 1 1 1 0.693
1282 8 0 0 0 29 0 0 0 0.672
1283 8 0 0 0 30 0 1 0 0.627
1284 8 0 0 0 31 0 1 0 0.497
1285 8 0 0 0 32 1 0 1 0.547
1286 8 0 0 0 33 1 0 1 0.459
1287 8 0 0 0 34 1 1 1 0.487
1288 8 0 0 0 35 1 0 1 0.449
1289 8 0 0 0 36 1 1 1 0.453
1290 8 0 0 0 37 1 0 1 2.089
1291 8 0 0 0 38 0 0 0 0.442
1292 8 0 0 0 39 0 0 0 0.486
1293 8 0 0 0 40 0 1 0 0.48
1294 8 0 0 0 41 0 0 0 0.435
1295 8 0 0 0 42 0 0 0 0.447
1296 8 0 0 0 43 0 1 0 0.475
1297 8 0 0 0 44 1 0 1 0.526
1298 8 0 0 0 45 1 1 1 0.519
1299 8 0 0 0 46 1 1 1 0.92
1300 8 0 0 0 47 0 0 0 0.627
1301 8 0 0 0 48 0 0 0 1.009
1302 8 0 0 0 49 0 0 0 1.872
1303 8 0 0 1 50 1 1 1 1.51
1304 8 0 0 1 51 0 1 0 0.588
1305 8 0 0 1 52 0 1 0 0.587
1306 8 0 0 1 53 0 0 0 0.634
1307 8 0 0 1 54 1 0 1 0.663
1308 8 0 0 1 55 1 1 1 0.619
1309 8 0 0 1 56 0 0 0 0.657
1310 8 0 0 1 57 0 1 0 0.637
1311 8 0 0 1 58 1 1 1 0.65
1312 8 0 0 1 59 1 0 1 0.599
1313 8 0 0 1 60 1 0 1 0.677
1314 8 0 0 1 61 0 0 0 0.489
1315 8 0 0 1 62 0 1 0 0.571
1316 8 0 0 1 63 0 1 0 0.547
1317 8 0 0 1 64 1 1 1 0.483
1318 8 0 0 1 65 0 1 0 0.541
1319 8 0 0 1 66 1 1 1 0.485
1320 8 0 0 1 67 0 1 0 0.744
1321 8 0 0 1 68 0 0 0 0.769
1322 8 0 0 1 69 1 0 1 0.689
1323 8 0 0 1 70 1 0 1 0.66
1324 8 0 0 1 71 1 0 1 0.785
1325 8 0 0 1 72 1 1 1 0.608
1326 8 0 0 1 73 0 0 0 0.734
1327 8 0 0 1 74 1 1 1 0.668
1328 8 0 0 1 75 0 1 0 1.145
1329 8 0 0 1 76 0 1 0 0.708
1330 8 0 0 1 77 0 1 0 0.646
1331 8 0 0 1 78 1 0 1 0.651
1332 8 0 0 1 79 0 0 0 0.655
1333 8 0 0 1 80 0 0 0 0.676
1334 8 0 0 1 81 0 0 0 0.671
1335 8 0 0 1 82 0 1 0 0.739
1336 8 0 0 1 83 1 1 1 0.9
1337 8 0 0 1 84 0 0 0 0.816
1338 8 0 0 1 85 1 1 1 0.639
1339 8 0 0 1 86 1 1 1 0.588
1340 8 0 0 1 87 1 0 1 0.667
1341 8 0 0 1 88 1 1 1 0.607
1342 8 0 0 1 89 1 1 1 0.525
1343 8 0 0 1 90 1 1 1 0.622
1344 8 0 0 1 91 1 1 1 0.62
1345 8 0 0 1 92 1 1 1 0.65
1346 8 0 0 1 93 1 0 1 0.623
1347 8 0 0 1 94 1 0 1 1.476
1348 8 0 0 1 95 1 0 1 0.555
1349 8 0 0 1 96 0 1 0 0.579
1350 8 0 0 1 97 0 0 0 0.538
1351 8 0 0 1 98 0 1 0 0.602
1352 8 0 0 1 99 0 1 0 0.649
1353 8 1 0 0 0 0 0 0 3.541
1354 8 1 0 0 1 1 0 0 1.57
1355 8 1 0 0 2 1 0 0 1.565
1356 8 1 0 0 3 1 1 1 0.721
1357 8 1 0 0 4 1 0 1 0.531
1358 8 1 0 0 5 1 0 1 3.684
1359 8 1 0 0 6 1 0 0 1.244
1360 8 1 0 0 7 0 1 1 1.579
1361 8 1 0 0 8 0 0 0 0.926
1362 8 1 0 0 9 1 0 0 1.873
1363 8 1 0 0 10 0 1 1 1.202
1364 8 1 0 0 11 0 1 1 0.915
1365 8 1 0 0 12 0 1 1 0.702
1366 8 1 0 0 13 1 0 0 0.721
1367 8 1 0 0 14 1 1 1 0.563
1368 8 1 0 0 15 1 1 1 0.419
1369 8 1 0 0 16 0 1 1 0.4
1370 8 1 0 0 17 1 1 1 0.318
1371 8 1 0 0 18 0 0 0 0.367
1372 8 1 0 0 19 1 1 1 0.974
1373 8 1 0 0 20 1 0 0 0.471
1374 8 1 0 0 21 1 1 1 0.386
1375 8 1 0 0 22 1 0 0 0.336
1376 8 1 0 0 23 1 1 1 0.376
1377 8 1 0 0 24 1 1 1 0.399
1378 8 1 0 0 25 1 1 1 0.324
1379 8 1 0 0 26 0 1 1 0.301
1380 8 1 0 0 27 0 1 1 0.446
1381 8 1 0 0 28 0 1 1 0.562
1382 8 1 0 0 29 0 0 0 0.426
1383 8 1 0 0 30 1 1 1 0.359
1384 8 1 0 0 31 1 0 0 0.446
1385 8 1 0 0 32 0 0 0 0.49
1386 8 1 0 0 33 1 0 0 0.38
1387 8 1 0 0 34 1 1 1 0.434
1388 8 1 0 0 35 0 1 1 0.742
1389 8 1 0 0 36 1 0 0 0.584
1390 8 1 0 0 37 1 0 0 0.559
1391 8 1 0 0 38 0 1 1 0.51
1392 8 1 0 0 39 1 1 1 0.744
1393 8 1 0 0 40 1 1 1 0.505
1394 8 1 0 0 41 0 0 0 0.483
1395 8 1 0 0 42 0 0 0 0.542
1396 8 1 0 0 43 0 0 0 0.426
1397 8 1 0 0 44 0 0 0 0.631
1398 8 1 0 0 45 0 1 1 0.468
1399 8 1 0 0 46 0 1 1 0.463
1400 8 1 0 0 47 0 0 0 0.867
1401 8 1 0 0 48 0 0 0 0.551
1402 8 1 0 0 49 0 0 0 0.68
1403 8 1 0 1 50 0 1 1 2.067
1404 8 1 0 1 51 0 1 1 0.749
1405 8 1 0 1 52 0 1 1 0.67
1406 8 1 0 1 53 1 1 1 0.706
1407 8 1 0 1 54 0 0 0 0.444
1408 8 1 0 1 55 0 1 1 0.296
1409 8 1 0 1 56 1 1 1 0.321
1410 8 1 0 1 57 0 0 0 0.274
1411 8 1 0 1 58 0 0 0 0.444
1412 8 1 0 1 59 1 0 0 0.44
1413 8 1 0 1 60 0 0 0 0.324
1414 8 1 0 1 61 0 0 0 0.396
1415 8 1 0 1 62 1 0 0 0.714
1416 8 1 0 1 63 1 1 1 0.516
1417 8 1 0 1 64 1 0 0 0.326
1418 8 1 0 1 65 0 1 1 0.398
1419 8 1 0 1 66 1 0 0 0.419
1420 8 1 0 1 67 1 1 1 0.298
1421 8 1 0 1 68 0 1 1 0.419
1422 8 1 0 1 69 1 0 0 0.398
1423 8 1 0 1 70 0 0 0 0.451
1424 8 1 0 1 71 0 1 1 0.391
1425 8 1 0 1 72 1 1 1 0.581
1426 8 1 0 1 73 1 0 0 0.516
1427 8 1 0 1 74 1 1 1 0.501
1428 8 1 0 1 75 0 1 1 0.456
1429 8 1 0 1 76 0 1 1 0.531
1430 8 1 0 1 77 1 1 1 0.46
1431 8 1 0 1 78 0 0 0 0.6
1432 8 1 0 1 79 1 1 1 0.51
1433 8 1 0 1 80 1 1 1 0.408
1434 8 1 0 1 81 1 0 0 0.475
1435 8 1 0 1 82 1 0 0 0.494
1436 8 1 0 1 83 1 0 0 0.28
1437 8 1 0 1 84 0 0 0 0.489
1438 8 1 0 1 85 0 0 0 0.436
1439 8 1 0 1 86 0 0 0 0.432
1440 8 1 0 1 87 0 0 0 0.466
1441 8 1 0 1 88 1 0 0 1.062
1442 8 1 0 1 89 1 1 1 0.409
1443 8 1 0 1 90 0 1 1 0.408
1444 8 1 0 1 91 0 0 0 0.438
1445 8 1 0 1 92 1 1 1 0.578
1446 8 1 0 1 93 1 1 1 1.009
1447 8 1 0 1 94 1 0 0 0.681
1448 8 1 0 1 95 1 0 0 0.668
1449 8 1 0 1 96 0 0 0 0.432
1450 8 1 0 1 97 0 1 1 0.381
1451 8 1 0 1 98 0 1 1 0.339
1452 8 1 0 1 99 0 1 1 0.331
1453 8 1 1 0 0 1 0 0 8.016
1454 8 1 1 0 1 0 0 0 2.093
1455 8 1 1 0 2 1 0 0 1.279
1456 8 1 1 0 3 1 1 1 1.373
1457 8 1 1 0 4 0 0 0 1.696
1458 8 1 1 0 5 0 0 0 0.43
1459 8 1 1 0 6 1 1 1 0.386
1460 8 1 1 0 7 1 1 1 0.569
1461 8 1 1 0 8 1 1 1 0.425
1462 8 1 1 0 9 1 1 1 0.301
1463 8 1 1 0 10 0 1 1 1.534
1464 8 1 1 0 11 1 0 0 0.855
1465 8 1 1 0 12 1 1 1 0.436
1466 8 1 1 0 13 1 0 0 1.137
1467 8 1 1 0 14 0 0 0 0.572
1468 8 1 1 0 15 0 1 1 0.435
1469 8 1 1 0 16 0 0 0 0.6
1470 8 1 1 0 17 0 1 1 0.399
1471 8 1 1 0 18 1 0 0 0.412
1472 8 1 1 0 19 1 0 0 0.473
1473 8 1 1 0 20 0 1 1 0.628
1474 8 1 1 0 21 1 0 0 0.593
1475 8 1 1 0 22 0 1 1 0.792
1476 8 1 1 0 23 1 0 0 0.463
1477 8 1 1 0 24 1 1 1 0.474
1478 8 1 1 0 25 1 1 1 0.589
1479 8 1 1 0 26 0 0 0 0.563
1480 8 1 1 0 27 1 1 1 0.611
1481 8 1 1 0 28 0 1 1 0.81
1482 8 1 1 0 29 0 0 0 0.51
1483 8 1 1 0 30 1 0 0 0.679
1484 8 1 1 0 31 0 0 0 0.792
1485 8 1 1 0 32 1 1 1 0.545
1486 8 1 1 0 33 1 0 0 0.569
1487 8 1 1 0 34 0 0 0 0.553
1488 8 1 1 0 35 1 1 1 0.553
1489 8 1 1 0 36 0 1 1 0.85
1490 8 1 1 0 37 0 1 1 0.624
1491 8 1 1 0 38 1 1 1 0.485
1492 8 1 1 0 39 0 1 1 0.576
1493 8 1 1 0 40 0 1 1 0.623
1494 8 1 1 0 41 0 1 1 0.557
1495 8 1 1 0 42 0 0 0 0.413
1496 8 1 1 0 43 0 0 0 0.354
1497 8 1 1 0 44 0 0 0 0.306
1498 8 1 1 0 45 1 0 1 0.626
1499 8 1 1 0 46 1 1 1 0.96
1500 8 1 1 0 47 0 1 1 1.177
1501 8 1 1 0 48 1 0 0 0.555
1502 8 1 1 0 49 1 1 1 0.572
1503 8 1 1 1 50 0 1 1 2.277
1504 8 1 1 1 51 0 1 1 1.671
1505 8 1 1 1 52 0 0 0 1.151
1506 8 1 1 1 53 0 0 0 0.562
1507 8 1 1 1 54 1 0 0 1.034
1508 8 1 1 1 55 0 1 1 0.776
1509 8 1 1 1 56 0 0 0 0.529
1510 8 1 1 1 57 0 0 0 0.538
1511 8 1 1 1 58 1 1 1 0.698
1512 8 1 1 1 59 1 0 0 1.085
1513 8 1 1 1 60 1 1 1 0.634
1514 8 1 1 1 61 1 1 1 0.592
1515 8 1 1 1 62 1 1 1 0.542
1516 8 1 1 1 63 0 0 0 0.719
1517 8 1 1 1 64 1 1 1 0.561
1518 8 1 1 1 65 0 0 0 0.824
1519 8 1 1 1 66 0 1 1 0.663
1520 8 1 1 1 67 0 1 1 0.899
1521 8 1 1 1 68 0 0 0 0.695
1522 8 1 1 1 69 1 1 1 0.594
1523 8 1 1 1 70 1 0 0 0.865
1524 8 1 1 1 71 1 0 0 1.086
1525 8 1 1 1 72 1 1 1 0.779
1526 8 1 1 1 73 1 1 1 3.859
1527 8 1 1 1 74 1 0 0 0.701
1528 8 1 1 1 75 1 0 0 0.616
1529 8 1 1 1 76 0 0 0 0.67
1530 8 1 1 1 77 1 1 1 0.706
1531 8 1 1 1 78 0 0 0 0.733
1532 8 1 1 1 79 1 0 0 0.998
1533 8 1 1 1 80 0 1 1 1.655
1534 8 1 1 1 81 0 1 1 0.712
1535 8 1 1 1 82 0 1 1 0.442
1536 8 1 1 1 83 1 0 0 0.646
1537 8 1 1 1 84 1 1 1 0.715
1538 8 1 1 1 85 0 0 0 0.542
1539 8 1 1 1 86 0 1 1 0.678
1540 8 1 1 1 87 0 1 1 0.362
1541 8 1 1 1 88 0 0 0 0.441
1542 8 1 1 1 89 1 1 1 0.365
1543 8 1 1 1 90 0 1 1 0.748
1544 8 1 1 1 91 1 0 0 0.637
1545 8 1 1 1 92 0 0 0 0.458
1546 8 1 1 1 93 0 0 0 0.693
1547 8 1 1 1 94 0 1 1 0.76
1548 8 1 1 1 95 1 0 0 0.673
1549 8 1 1 1 96 1 0 0 0.453
1550 8 1 1 1 97 1 0 0 0.464
1551 8 1 1 1 98 0 1 1 0.419
1552 8 1 1 1 99 1 0 0 0.408
1553 8 1 2 0 0 0 1 1 6.251
